comments,Anomoly_indicator,agoitemid1_ags_authoritative_feature_layers_only,agoitemid2_ags_deprecated_feature_layer_items_only,agoitemid3_ags_deprecated_map_image_layer_items_only,agoitem_serviceurl1_ags_toberetired_arcserver,agoitem_serviceurl2_ags_toberetired_arcgis,name1_agoitem_ags,feat_class,agoitem_serviceurl3_ags_new_minimap,agoitemid4_hosted_authoritative_feature_layers_only,name4_agoitem_hosted_authoritative_feature_layer,agoitem_serviceurl4_hosted_authoritative_feature_layer,
,n/a,ea4320e919b54ce2a2810f86a7689ecd,n/a,c5ee7e2d20254c529b1bc1b9f5a87b0b,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/506,n/a,Orthophoto Coverage,WHSE_IMAGERY_AND_BASE_MAPS.AIMG_ORTHOPHOTO_COVERAGE_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/22,n/a,n/a,n/a,
,n/a,da73f1abeda040b88f5b1330c43a04de,n/a,n/a,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/836,n/a,Urgent and Primary Care Centres,WHSE_IMAGERY_AND_BASE_MAPS.GSR_URGNT_PRMRY_CARE_CNTRS_SV,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/23,n/a,n/a,n/a,
,n/a,90f25fffb3374a8bb8632d06265a446f,n/a,a62566d216de4c04b7539c8b5ec8b600,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/160,n/a,Ski Resorts,WHSE_IMAGERY_AND_BASE_MAPS.GSR_SKI_RESORTS_SV,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/24,n/a,n/a,n/a,
,n/a,bce91df9c2aa42f68735fc6716e1ea4d,n/a,n/a,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/773,n/a,Assisted Living Residences,WHSE_IMAGERY_AND_BASE_MAPS.GSR_ASSISTED_LIVING_LOCS_SV,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/25,n/a,n/a,n/a,
,n/a,b1e94311366942dfacf5267b8a9c1bfa,n/a,d70faf9ee0504da98bf8019ce1020ec6,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/461,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/461,Health Professionals (Francophone),WHSE_IMAGERY_AND_BASE_MAPS.GSR_FRPH_HLTH_PROFESSIONAL_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/26,n/a,n/a,n/a,
,n/a,2c8e093aa2244b57bd813a49e61c38ca,n/a,n/a,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/841,n/a,Laboratory Services in BC,WHSE_IMAGERY_AND_BASE_MAPS.GSR_MED_LABORATORY_SERVICES_SV,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/27,n/a,n/a,n/a,
,n/a,f03066d4085445218800892138a9f1b0,n/a,5f85e896831d46f9921ffcbb7c76bdcc,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/208,n/a,Orthophoto Tile Polygons,WHSE_IMAGERY_AND_BASE_MAPS.AIMG_ORTHOPHOTO_TILES_POLY,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/28,n/a,n/a,n/a,
,n/a,bf5aa578fd1d4b51b173857ff2094995,n/a,33e2d38b170d4ec3938587e97fe94d0b,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/429,n/a,Ministry of Transportation (MOT) Road Features Inventory (RFI),WHSE_IMAGERY_AND_BASE_MAPS.MOT_ROAD_FEATURES_INVNTRY_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/29,n/a,n/a,n/a,
,n/a,8b2af980becf4bbda90cf6cd47b76c6c,n/a,8eeb46daeb224197bb84991196a98b5d,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/594,n/a,Ministry of Transportation (MOT) Rest Area,WHSE_IMAGERY_AND_BASE_MAPS.MOT_REST_AREAS_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/3,n/a,n/a,n/a,
,n/a,9b2e61be927f4ef3b365872d91c8b72b,n/a,cd8b5fa3729f424fab814e58c474d8a2,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/431,n/a,First Responders,WHSE_IMAGERY_AND_BASE_MAPS.GSR_FIRST_RESPONDERS_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/30,n/a,n/a,n/a,
,n/a,06e7bb20a69548c285bac4c7d9fd5ec6,n/a,b2979ecdb047405d92d3d77807bc60d3,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/132,n/a,Ministry of Transportation (MOT) Highway Profile,WHSE_IMAGERY_AND_BASE_MAPS.MOT_HIGHWAY_PROFILES_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/31,n/a,n/a,n/a,
,n/a,491b724d63ea4a4b8a3f7c8bf2e15d30,n/a,4bef5cbcf9b444589a06ba174518ab05,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/28,n/a,Ministry of Transportation (MOT) Highway Reference Points (HRP),WHSE_IMAGERY_AND_BASE_MAPS.MOT_HWY_REFERENCE_POINTS_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/32,n/a,n/a,n/a,
20210810 arcgis url 2 - not in maxl anymore,Y,248172f8b4244f3b8937b8f4dfc6d2fd,n/a,c274b6e7986d4cbfa0c078eb1af65523,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/251,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/251,Airphoto Centroids,WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/33,n/a,n/a,n/a,
,n/a,d972fd73941c4c26b27bc9a6798f0d4f,n/a,n/a,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/849,n/a,Emergency Rooms in BC,WHSE_IMAGERY_AND_BASE_MAPS.GSR_EMERGENCY_ROOMS_SV,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/34,n/a,n/a,n/a,
,n/a,6a4f503700604b978aefa98263968c92,n/a,ad1dcfc731d44228adb2dc642191ac2b,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/563,n/a,Ministry of Transportation (MOT) Retaining Wall,WHSE_IMAGERY_AND_BASE_MAPS.MOT_RETAINING_WALLS_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/35,n/a,n/a,n/a,
,n/a,9160e4e1341a4a6e8ee784382cce48db,n/a,327d9b7253db4413836818b937d87990,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/699,n/a,"Locations of B.C. Public, B.C. Private Degree Granting and Non-B.C. Degree Granting Post-Secondary Institutions",WHSE_IMAGERY_AND_BASE_MAPS.GSR_SCHOOLS_POSTSECONDARY_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/36,n/a,n/a,n/a,
,n/a,f646e3d7fdd44293a8f07859990b645e,n/a,8b3da71ca607430180a1c849b708cd10,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/117,n/a,BC Hydro Transmission Lines,WHSE_IMAGERY_AND_BASE_MAPS.DRP_BCTC_TRANSMISSION_LINES_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/37,n/a,n/a,n/a,
,n/a,35b018a2dd7f4238b025adc988ae4d9a,n/a,n/a,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/753,n/a,BC Network Connectivity,WHSE_IMAGERY_AND_BASE_MAPS.BCNC_BC_NETWORK_COVERAGE_SV,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/38,n/a,n/a,n/a,
,n/a,a9e627cbc8274c0aba056d497dcdb32f,n/a,1e7f3882bc414ec19b01b65c37033222,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/253,n/a,Ministry of Transportation (MOT) Linear Safety Feature,WHSE_IMAGERY_AND_BASE_MAPS.MOT_LINEAR_SAFETY_FEATURES_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/39,n/a,n/a,n/a,
,n/a,cfd60a6863cb42a3a5d658250aeab55d,n/a,n/a,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/811,n/a,StrongStart BC Centre Locations,WHSE_IMAGERY_AND_BASE_MAPS.GSR_STRONGSTARTBC_CENTRES_SV,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/4,n/a,n/a,n/a,
,n/a,a53ed803e8854f70b141a8f6ddc1b773,n/a,n/a,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/688,n/a,WorkBC Centres,WHSE_IMAGERY_AND_BASE_MAPS.GSR_EMPL_SRVCS_OFFICES_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/40,n/a,n/a,n/a,
,n/a,98f5ee520f0540a092536c4483e6d878,n/a,5084845f7941491780d14dc256d5d450,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/570,n/a,Local Government Offices,WHSE_IMAGERY_AND_BASE_MAPS.GSR_LOCAL_GOVT_OFFICES_SV,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/41,n/a,n/a,n/a,
,n/a,74ed3f7360ed443883dae743a33448e2,n/a,n/a,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/772,n/a,Residential Care Facilities,WHSE_IMAGERY_AND_BASE_MAPS.GSR_RESIDENTIAL_CARE_LOCS_SV,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/42,n/a,n/a,n/a,
,n/a,ea17ef0c0cc04eb286d1111c3d64d305,n/a,ece6ff2b4af84a28b53218c09445a852,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/522,n/a,HelloBC Activities and Attractions Listing,WHSE_IMAGERY_AND_BASE_MAPS.GSR_HELLOBC_ATTRACTIONS_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/43,n/a,n/a,n/a,
,n/a,e7b74d4d2d134a6db32d6d808b5e7bfc,n/a,acc2a0577e6d462b9115891e84ffa3ec,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/553,n/a,Airborne Imagery Historical Index Map Points,WHSE_IMAGERY_AND_BASE_MAPS.AIMG_HIST_INDEX_MAPS_POINT,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/44,n/a,n/a,n/a,
,n/a,84e90ddae92d41dab00981a4820ac272,n/a,cfe6763cac754123a83b8ece0ba4ed76,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/219,n/a,Ferry Terminals,WHSE_IMAGERY_AND_BASE_MAPS.GSR_FERRY_TERMINALS_SV,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/45,n/a,n/a,n/a,
,n/a,54e99a605b6b48ef83605e41253081ec,n/a,n/a,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/817,n/a,BC Public Libraries Systems - Branches and Locations,WHSE_IMAGERY_AND_BASE_MAPS.GSR_PUBLIC_LIBRARY_LOCS_SV,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/46,n/a,n/a,n/a,
,n/a,34b218eabe5349538e1ab74ee5daaa32,n/a,100bec594dc14f0a8c775aeba363f248,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/577,n/a,Ministry of Transportation (MOT) Highway Maintenance Class,WHSE_IMAGERY_AND_BASE_MAPS.MOT_HWY_MAINTENANCE_CLASS_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/47,n/a,n/a,n/a,
,n/a,4c0220a738df4d58ac5031c06a8120af,n/a,0201e4f5c1174fac8af103f8da7395a1,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/707,n/a,Ministry of Transportation (MOT) Drainage Appliance,WHSE_IMAGERY_AND_BASE_MAPS.MOT_DRAINAGE_APPLIANCES_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/48,n/a,n/a,n/a,
,n/a,efed0d7e01544560b2bdd7551de79b6b,n/a,01092ec91bf4488480c2ca91f87b2163,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/222,n/a,Court Locations,WHSE_IMAGERY_AND_BASE_MAPS.GSR_PROVINCIAL_COURTS_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/49,n/a,n/a,n/a,
,n/a,ae4a6ac84adc46e2b95dda741ad10439,n/a,n/a,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/830,n/a,Immunization Services in BC,WHSE_IMAGERY_AND_BASE_MAPS.GSR_IMMUNIZATION_SERVICES_SV,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/5,n/a,n/a,n/a,
,n/a,5c757462061e4769807696eaf98ea9e0,n/a,5f30cf0f0f6443fe81c142cd844c2035,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/88,n/a,Service BC Office Locations,WHSE_IMAGERY_AND_BASE_MAPS.GSR_SERVICE_BC_OFFICES_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/50,n/a,n/a,n/a,
,n/a,6830adbe920a4a9ab846d3786ad2a73b,n/a,f743ffdc0109479bbcacd9c7e821d2c3,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/395,n/a,Ministry of Transportation (MOT) Safety Feature,WHSE_IMAGERY_AND_BASE_MAPS.MOT_SAFETY_FEATURES_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/51,n/a,n/a,n/a,
,n/a,89b8ea1bed8e4e53935bbf186a28bfa7,n/a,438a59d3c04b4480aea00ef4d1399277,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/580,n/a,Ministry of Transportation (MOT) Sign,WHSE_IMAGERY_AND_BASE_MAPS.MOT_SIGNS_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/52,n/a,n/a,n/a,
20210810 argis url 2,Y,276bcf8527a14511bb2ec2d2f7539eb6,n/a,0512eb0d4f044988bf4a44633c66bd7e,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/23,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/23,Service Directory (Francophone),WHSE_IMAGERY_AND_BASE_MAPS.GSR_FRPH_SERVICE_DIRECTORY_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/53,n/a,n/a,n/a,
,n/a,70ec7d6020f24ac1a068d5f808b3cca6,n/a,n/a,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/861,n/a,British Columbia Major Timber Processing Facilities,WHSE_IMAGERY_AND_BASE_MAPS.GSR_TMBR_PRCSSING_FAC_SV,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/54,n/a,n/a,n/a,
,n/a,85bacc8add11455499b6d0f53cd6d85a,n/a,n/a,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/134,n/a,BC Schools - K-12 with Francophone Indicators,WHSE_IMAGERY_AND_BASE_MAPS.GSR_SCHOOLS_K_TO_12_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/55,n/a,n/a,n/a,
,n/a,bb01e2115d8b467bb25b30a85485c9cc,n/a,5a14cbfdbf314454b99de1673656f85d,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/534,n/a,Ministry of Transportation (MOT) Storm Sewer,WHSE_IMAGERY_AND_BASE_MAPS.MOT_STORM_SEWERS_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/56,n/a,n/a,n/a,
20210810 arcgis url 2 - not in maxl anymore.,Y,7fda56327c0e4552b2486b7dd565da68,n/a,c81d6a4681584e43bdc7e31e1eecbe7c,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/311,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/311,Diagnostic Facilities,WHSE_IMAGERY_AND_BASE_MAPS.ACDF_DIAGNOSTIC_FACILITIES_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/57,n/a,n/a,n/a,
,n/a,1797decaab6c4ea4aab4c170a86f6ccf,n/a,73b1068c99594601bf53acb3a1aa5c25,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/623,n/a,Ministry of Transportation (MOT) Railroad Crossing,WHSE_IMAGERY_AND_BASE_MAPS.MOT_RAILROAD_CROSSINGS_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/58,n/a,n/a,n/a,
,n/a,d1c6a6e3278b4a9eb3cc1a2be9ec4088,n/a,d5fd5aa2977a4e0181e06e0f138f84e5,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/264,n/a,Correctional Facilities,WHSE_IMAGERY_AND_BASE_MAPS.GSR_CORRECTNL_FACILITIES_SV,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/59,n/a,n/a,n/a,
,n/a,edb94f4e17984f64a82d2911493d868d,n/a,a967b221c1d54548abef6621c503dde2,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/194,n/a,Ministry of Transportation (MOT) Landmark Kilometre Inventory (LKI),WHSE_IMAGERY_AND_BASE_MAPS.MOT_LANDMARK_KM_INVENTORY_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/6,n/a,n/a,n/a,
,n/a,8669979aa4f44d2daedc50aba6603bc4,n/a,4b2623c176f6424aa17370430ee299b9,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/482,n/a,BC Research Centres,WHSE_IMAGERY_AND_BASE_MAPS.GSR_RESEARCH_CENTRES_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/60,n/a,n/a,n/a,
,n/a,40c8965094e64cb59667058ac66be1ff,n/a,48c953b3c0054cd3b56ee3a2ea9f4b0a,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/55,n/a,Airborne Imagery Historical Index Map Polygons,WHSE_IMAGERY_AND_BASE_MAPS.AIMG_HIST_INDEX_MAPS_POLY,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/61,n/a,n/a,n/a,
,n/a,bdef925255f14dbfa6e912b734d8a91d,n/a,4f973583b29f477e9fcfdb0ccd4373f2,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/700,n/a,Child Care Map Data,WHSE_IMAGERY_AND_BASE_MAPS.GSR_CHILD_CARE_PROVIDERS_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/62,n/a,n/a,n/a,
,n/a,044bba08da6948f5a3b090b973ccb514,n/a,a1e7ca690058454b812135315141e48d,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/339,n/a,Ministry of Transportation (MOT) Surface Type,WHSE_IMAGERY_AND_BASE_MAPS.MOT_ROAD_SURFACE_TYPE_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/63,n/a,n/a,n/a,
,n/a,307474f30a7f446f9fd5edb2acb04611,n/a,080f5e9d72e64399bcac19bbfb5a0efb,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/258,n/a,Airphoto Flightlines,WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_FLIGHTLINES_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/64,n/a,n/a,n/a,
,n/a,bef297e6b94841e3b54247d131961827,n/a,cb41a97679a54aeca5b99a9177a746fa,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/104,n/a,Ministry of Transportation (MOT) Special Lane,WHSE_IMAGERY_AND_BASE_MAPS.MOT_SPECIAL_LANES_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/65,n/a,n/a,n/a,
,n/a,77a72abdb0e14ff28b50d3ebd31b7eec,n/a,4b097952d8d54df988800db9803f3de5,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/439,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/439,Early Childhood Care (Francophone),WHSE_IMAGERY_AND_BASE_MAPS.GSR_FRPH_EARLY_CHILDCARE_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/66,n/a,n/a,n/a,
,n/a,3da0f264da4c4bd181f9b1073f0d3f1a,n/a,n/a,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/859,n/a,Walk-in Clinics in BC,WHSE_IMAGERY_AND_BASE_MAPS.GSR_MED_WALK_IN_CLINICS_SV,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/67,n/a,n/a,n/a,
,n/a,704cdabdac5a41688cd3f6be373878e3,n/a,a11934480c1c4de6a707d387381e23f3,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/411,n/a,Ministry of Transportation (MOT) Guardrail,WHSE_IMAGERY_AND_BASE_MAPS.MOT_GUARDRAILS_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/68,n/a,n/a,n/a,
,n/a,a639fcbd26634ba6b8bfb48f94021cb6,n/a,70cebcc81ed347a999c1d24bbfa46df0,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/693,n/a,Ministry of Transportation (MOT) Culverts,WHSE_IMAGERY_AND_BASE_MAPS.MOT_CULVERTS_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/69,n/a,n/a,n/a,
,n/a,21d21c5efba1420c82a0c8e6e687c31f,n/a,0d7f7a9d5b794f50b2a7d834d1ef44a4,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/675,n/a,Water Survey of Canada Sub-Sub-Drainage Areas,WHSE_IMAGERY_AND_BASE_MAPS.DRP_SUB_SUB_DRAINAGES_1M_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/7,n/a,n/a,n/a,
,n/a,3f74ae06865b45d0bd8177b172ba3ebf,n/a,16b61ce2b0804680a9e6d3be95bf142e,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/190,n/a,Civic Facilities,WHSE_IMAGERY_AND_BASE_MAPS.GSR_CIVIC_FACILITIES_SV,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/70,n/a,n/a,n/a,
,n/a,ceb3cb3b69d641a9b69b1f8934153b7e,n/a,c9b15a59263241c5bf1499f40ef07fb9,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/54,n/a,BC Airports,WHSE_IMAGERY_AND_BASE_MAPS.GSR_AIRPORTS_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/8,n/a,n/a,n/a,
,n/a,2909beefd84a457796fc3fc4d334d425,n/a,n/a,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/831,n/a,Mental Health and Substance Use Health Services,WHSE_IMAGERY_AND_BASE_MAPS.GSR_MENTAL_HLTH_SUBSTCE_USE_SV,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/9,n/a,n/a,n/a,
,n/a,1ad659c637bf47e28ddfa0ce29fbfad0,n/a,6c2623925a8648a8b4ab5e7b0793b5a0,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/212,n/a,Terrestrial Protected Areas Representation by Biogeoclimatic Unit,WHSE_LAND_AND_NATURAL_RESOURCE.PASO_PCT_BGC_CODE_PRTCTD_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_land_and_natural_resource/MapServer/0,n/a,n/a,n/a,
,n/a,6a7b09cb6a584bd4a91fb297ca7a7750,n/a,bf6a317e35a740d3b7509def0c4c4102,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/233,n/a,EAUBC Rivers,WHSE_LAND_AND_NATURAL_RESOURCE.EAUBC_RIVERS_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_land_and_natural_resource/MapServer/1,n/a,n/a,n/a,
,n/a,e90a602db80b42efb5464e94af931ee4,n/a,n/a,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/820,n/a,BC Wildfire PSTA Spotting Impact,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_PSTA_SPOTTING_IMPACT_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_land_and_natural_resource/MapServer/10,n/a,n/a,n/a,
